110,kacang atom,533,"27,8","38,1","28,8",0,"hasil: 650 gr
500 gr kacang tanah
250 gr tepung terigu
30 gr tepung tapioka
100 gr gula pasir
2 butir telur
1/2 sdt garam
1 sdt bawang putih halus","['hasil', 'gr', 'gr', 'kacangtanah', 'gr', 'tepungterigu', 'gr', 'tepungtapioka', 'gr', 'gulapasir', 'butir', 'telur', 'sdt', 'garam', 'sdt', 'bawangputih', 'halus']","1. siapkan semua bahan
2. siapkan wadah besar masukan semua bahan kecuali kacang dan duo tepung.kocok hingga gula larut kemudian masukan kacang aduk hingga tercampur rata.koreksi rasa
3. setelah itu masukan campuran duo tepung sedikit demi sedikit sambil diaduk lalu masukan lagi tepung sampai habis aduk perlahan agar kacang nya tidak lengket satu sama lain.
4. panaskan minyak dengan api sedang lalu masukan kacangnya di sesuai kan saja banyak nya dengan penggorengan kemudian kecilkan api sambil terus di bolak balik agar masak nya merata sempurna paripurnaÃ°Å¸Ëœï† setelah warna nya kuning kemasan angkat tiriskan biarkan minyak nya benar""tus baru pindahkan ke dalam tampah yg sudah di beri kertas roti atau tissue.
5. kacang atom / kribo nya sudah matang dan siap untuk camilan di hari kemengan.",snack
111,kacang goyang,516,"14,7","31,1","44,4",2,"hasil: 1 toples (besar)
4 kaleng (bekas susu skm) kacang tanah.
4 kaleng (bekas susu skm) gula pasir.
pewarna makanan.
air secukupnya aja.","['hasil', 'toples', 'kaleng', 'bekas', 'susu', 'skm', 'kacangtanah', 'kaleng', 'bekas', 'susu', 'skm', 'gulapasir', 'warna', 'makan', 'air']","1. 1 kaleng susu kacang tanah di sangrai,sampai mateng.
2. sambil sangrai kacang buat gula caramelnya 1 kaleng gula pasir di lelehkan dgn air secukupnya tambahkan pewarna makanan.setalah gulanya cair.tes dgn cara teteskan sedikit gula ke dlm air jika mengeras berarti udh bagus.kecilkan api nya agar tdk hangus dan tdk mengeras.jika mengeras tambahkan lgi sedikit air..
3. masukkan kacang yg sudah di sangrai ke dalam baskom besar yg berlubang lubang.tambahkan gula karamel sedikit demi sedikit lalu goyang-goyangkan maskom nya.lakukan hingga semua kacang terselimuti gula..
4. ulangi lagi langkah2 diatas sampai selesai..",snack
112,kacang sukro,484,"8,8","26,1","57,7",0," hasil: 1 kg lebih
500 gr kacang tanah
700 gr kanji/tapioka
5 siung bawang putih (haluskan)
2 sdt kaldu bubuk (me: royco)
2 sdt garam
500 ml air","['hasil', 'kg', 'gr', 'kacangtanah', 'gr', 'kanji', 'tapioka', 'siung', 'bawangputih', 'halus', 'sdt', 'kaldu', 'bubuk', 'royco', 'sdt', 'garam', 'ml', 'air']","1. basuh kacang sebentar saja dan keringkan (bisa dijemur atau disangrai api kecil).
2. buat cairan lem bumbu : campur bawang putih, garam, kaldu, 2 sdm kanji/tapioka dan air. masak api kecil hingga agak kental seperti lem cair.
3. beri dan campur rata adonan lem (kurleb 2-3 sdm) pada kacang. kemudian pindah kacang pada wadah lain yang sudah ditabur sedikit tepung (kurleb 3 sdm). aduk rata dan goyang-goyang wadah supaya kacang terbalur tepung. (jika perlu ayak sisa tepung yg tidak menempel di kacang)
4. pindah kembali kacang yang sudah terbalur tepung ke wadah pertama. tambah dan campur rata adonan lem. pindah lagi kacang ke wadah tepung dan balur rata. ulangi hingga 4-5 kali membalur kacang dengan lem dan tepung
5. goreng kacang di minyak cukup panas saja dg api kecil hingga matang.",snack
113,kacang tanah sari,561,"25,5","43,8",26,0,"hasil: 1.5 liter
200 gr kacang tanah yg berkwalitas dan ga pahit
air matang
gula
garam
daun pandan (opsional)
vanili (opsional)
sereh (opsional)
kayu manis (opsional)
kain saring klo bisa berbahan poliester","['hasil', 'liter', 'gr', 'kacangtanah', 'berkwalitas', 'pahit', 'air', 'matang', 'gula', 'garam', 'daunpandan', 'opsional', 'vanili', 'opsional', 'sereh', 'opsional', 'kayumanis', 'opsional', 'kain', 'saring', 'bahan', 'poliester']","1. rendam kacang tanah semalaman (sekitar 8jam) yg bertujuan untuk mengaktifkan enzim yg memecah protein lemak gula menjadi sederhana sehingga kacang lebih empuk dan hasil lebih gurih. (gambar dibawah ini kwalitas kacang yg saya gunakan. warna cerah, besar, fresh.)
2. cuci bersih dan tiriskan.
3. panaskan dengan suhu dibawah suhu mendidih Ã‚Â±80Ã‚Â°c selama 15menit. catat, ga boleh sampe mendidih!!!. (proses ini biasa d sebut proses blansir yg bertujuan untuk menonaktifkan enzim dan menghilangkan bau langu)
4. tiriskan dan pisahkan kulit ari agar tampilan sari lebih putih bersih. jika dirasa ribet skip aja proses ini.
5. blender kacang tanah dg 300ml air matang
6. saring dan peras kg kain saring. usahakan bahan poliester dg ukuran mesh yg lebih rapat.
7. ampas hasil perasan, masukkan lagi kedalam belender dan tambahkan air 300ml. proses ekstraksi ini ulangi hingga 3-5x sesuai selera kekentalan anda. proses ini saya lakukan 4x.
8. panaskan filtrat/sari kacang beserta gula, garam, dan bumbu2 (pilih salah satu ato beberapa: pandan vanili sereh kayu manis) di suhu kira2 80c selama 15menit (intinya jangan sampe mendidih sama sekali). poses ini biasa disebut pasteurisasi. (saya pake bumbu vanili&pandan aja agar rasa tetep original)
9. sajikan, bisa dicampur krimer atau susu bubuk jika dirasa terlalu encer. atur tingkat manis asin sesuai selera anda. bisa juga buat campuran kopi+krimer yg hasilnya lebih enak dari kopi gooday carabian nut (kopi instan rasa kacang).",snack
114,"keju kacang tanah
(peanut butter)",590,27,49,"20,9",355,"hasil: 5 porsi
250 gram kacang tanah, sangrai
3 sendok makan minyak sayur
1/4 sendok teh garam halus
80 gram gula putih dan blender sampai halus","['hasil', 'porsi', 'gram', 'kacangtanah', 'sangrai', 'sendok', 'makan', 'minyaksayur', 'sendok', 'garam', 'halus', 'gram', 'gula', 'putih', 'blender', 'halus']","1. haluskan kacang sangrai, hasilnya seperti ini yah, moms.
2. haluskan kembali kacang sampai agak creamy, seperti ini.
3. tambahkan minyak (minyak sayur, minyak kacang, minyak mazola. terserah aja sesuai selera), gula dan sedikit garam. dan haluskan kembali sampai creamy.
4. sudah jadi, siap digunakan untuk isian roti ataupun olesan roti tawar.",side_dish
115,keripik tempe,581,"12,1","40,6","41,7",0,"hasil: 250 gram
bahan utama :
1 papan tempe kwalitas bagus (pilih yang tekstur nya padat)
70 gram (1 bungkus) Ã°ï†â„¢â€ Ã°ï†â„¢Â¤Ã°ï†â„¢â€”Ã°ï†â„¢Å¡ Ã°ï†â„¢ï†Ã°ï†â„¢Å¡Ã°ï†â„¢Â¥Ã°ï†â„¢ÂªÃ°ï†â„¢Â£Ã°ï†â„¢Å“ Ã°ï†â„¢ï†Ã°ï†â„¢Å¡Ã°ï†â„¢Â¢Ã°ï†â„¢Â¥Ã°ï†â„¢Å¡ Ã°ï†â„¢â€ Ã°ï†â„¢Â§Ã°ï†â„¢Å¾Ã°ï†â„¢ÂªÃ°ï†â„¢Â 
3 lembar daun jeruk iris halus
500 ml minyak goreng","['hasil', 'gram', 'bahan', 'utama', 'papan', 'tempe', 'kwalitas', 'bagus', 'pilih', 'tekstur', 'padat', 'gram', 'bungkus', 'lembar', 'daunjeruk', 'iris', 'halus', 'ml', 'minyakgoreng']","1. iris tipis tempe
2. goreng sampai matang & kering, angkat dan tiriskan
3. campurkan kobe tepung tempe kriuk, daun jeruk dan air, aduk hingga tercampur rata
4. masuk kan tempe yang sudah digoreng ke adonan basah
5. goreng dalam minyak panas hingga kuning kecoklatan
6. angkat biarkan benarÃ‚Â² dingin, kemas dalam wadah tertutup agar tetap awet kerenyahan nya
selamat mencoba Ã°Å¸â„¢ï†Ã°Å¸ï†Â¼Ã°Å¸Â¥Â°",side_dish
116,"melinjo emping tebal
goreng manis",439,10,"16,4","65,7",0,"hasil: 1 porsi
1 baskom sedang emping melinjo goreng
3 lembar daun jeruk
1/2 gelas air
100 gram gula merah disisir halus
garam secukupnya
minyak goreng secukupnya

bahan bumbu halus
8 butir bawang merah
4 siung bawang putih
10 buah cabai rawit merah, pedasnya sesuai selera","['hasil', 'porsi', 'baskom', 'emping', 'melinjo', 'goreng', 'lembar', 'daunjeruk', 'gelas', 'air', 'gram', 'gulamerah', 'sisir', 'halus', 'garam', 'minyakgoreng', 'bahan', 'bumbu', 'halus', 'butir', 'bawangmerah', 'siung', 'bawangputih', 'buah', 'cabairawit', 'caberawit', 'merah', 'pedas', 'sesuai', 'selera']","1. siapkan semua bahan yang dibutuhkan untuk membuat emping melinjo pedas manis.
2. panaskan sedikit minyak dalam wajan untuk menumis.
3. tumis bumbu halus sampai bau harum.
4. tambahkan daun jeruk dan tumis sebentar.
5. tuang air lalu tambahkan gula medah dan garam. aduk rata hingga gula merah larut dan bumbunya kental. jangan lupa koreksi rasanya sampai pas.
6. setelah mengental, kecilkan api lalu masukkan emping goreng.
7. aduk sambil dibolak-balik agar tiap lembaran emping goreng terlapisi bumbu.
8. diamkan emping sebentar sampai agak dingin baru masukan keripik melinjo pada toples kedap udara.
9. emping melinjo pedas manis siap disajikan untuk cemilan.",snack
117,moon tahu,128,8,10,"1,3",393,"hasil: 4 porsi
1 bh tahu air (ukuran 10cm x 10cm), potong dadu 1,5cm
100 gr daging cincang ayam/sapi/babi
100 gr udang, buang kulit
4 siung bawang putih, cincang kasar
2 btg daun bawang, iris tipis
1 cm jahe, memarkan (optional)
1 tbsp tepung maizena
3 tbsp air, untuk melarutkan tepung
200 ml air
1 1/2 teasp kecap ikan
1 teasp minyak wijen
1/3 teasp kenor
secukupnya garam
secukupnya lada","['hasil', 'porsi', 'bh', 'air', 'ukur', 'potong', 'dadu', 'gr', 'daging', 'cincang', 'dagingayam', 'dagingsapi', 'dagingbabi', 'babi', 'ayam', 'sapi', 'gr', 'udang', 'buang', 'kulit', 'siung', 'bawangputih', 'cincang', 'kasar', 'btg', 'daunbawang', 'iris', 'tipis', 'jahe', 'memar', 'optional', 'tbsp', 'tepungmaizena', 'tbsp', 'air', 'larut', 'tepung', 'ml', 'air', 'teasp', 'kecapikan', 'teasp', 'minyakwijen', 'teasp', 'kenor', 'garam', 'lada']","1. tumis bawang putih dan jahe sampai harum
2. masukkan daging ayam/sapi/babi dan udang hingga setengah matang. aduk rata
3. tambahkan kecap ikan, kenor, garam dan lada.  aduk rata
4. tuang air, masak sampai air mendidih. kemudian masukkan tahu. aduk rata
5. kentalkan dengan tepung maizena. masak sambil diaduk hingga meletup-letup
6. tambahkan 2/3 bagian dari daun bawang dan minyak wijen. aduk rata sekitar 2-3 menit
7. angkat dan sajikan dengan sisa daun bawang",main_course
118,"rempeyek kacang
tanah",513,"17,5","32,5","44,3",0,"hasil: 700gr
250 gr tepung beras
80 gr tepung tapioka
100 gr kacang tanah
secukupnya daun jeruk
1 butir telur
1 sdm ketumbar
4 butir bawang putih
3 butir kemiri
1 cm kencur
2 cm kunyit
1/2 bks santan instan
1 sdt garam
secukupnya penyedap rasa
secukupnya air
minyak untuk menggoreng","['hasil', 'gr', 'gr', 'tepungberas', 'gr', 'tepungtapioka', 'gr', 'kacangtanah', 'daun', 'jeruk', 'butir', 'telur', 'sdm', 'ketumbar', 'butir', 'bawangputih', 'butir', 'kemiri', 'kencur', 'kunyit', 'bks', 'santan', 'instan', 'sdt', 'garam', 'sedap', 'air', 'minyakgoreng']","1. cuci bersih, tiriskan, lalu potong kacang tanah jadi 2 bagian
2. cuci bersih dan potong halus daun jeruk
3. ambil wadah yg agak besar, campurkan tepung beras tepung tapioka. haluskan: ketumbar, bawang putih, miri, kencur dan kunyit masukkan kedalam campuran tepung beras dan tapioka, tambahkan telur, garam, penyedap rasa, santan dan air sedikit demi sedikit sampai mendapat kekentalan yang pas (tidak terlalu encer dan tidak terlalu kental)
4. panaskan minyak yg banyak di wajan anti lengket
5. ambil mangkok ukuran sedang, ambil adonan tepung, kacang tanah dan daun jeruk secukupnya lalu ambil campuran adonan peyek menggunakan sendok sayur, tuang di bibir wajan melebar, lakukan hingga bibir wajan terisi semua oleh adonan peyek, siram2 dg minyak hingga lepas sendiri dan turun ke minyak, goreng hingga matang, tiriskan.
6. ulangi hingga adonan habis
7. setelah peyek dingin, simpan dalam toples agar awet renyah..",side_dish
119,rempeyek kacang tolo,451,"11,2","20,2","59,7",0,"hasil: 10 porsi
6 sdm tepung beras
3 sdm maizena at tapioka
2 sdm tepung trigu
3 sdm ebi at udang germut
500 ltr minyak gor
100 cc santan
6 sdm kacang tolo
7 lmr daun jerput
bumbu halus ;
4 siung bawang putih
4 lmr daun jerput
4 btr kemiri
1 btr telur
1 sdm ketumbar bubuk
1 sdt kunyit bubuk","['hasil', 'porsi', 'sdm', 'tepungberas', 'sdm', 'maizena', 'tapioka', 'sdm', 'tepungterigu', 'sdm', 'ebi', 'udang', 'germut', 'ltr', 'minyakgoreng', 'santan', 'sdm', 'kacang', 'tolo', 'lmr', 'daun', 'jerput', 'bumbu', 'halus', 'siung', 'bawangputih', 'lmr', 'daun', 'jerput', 'btr', 'kemiri', 'btr', 'telur', 'sdm', 'ketumbar', 'bubuk', 'sdt', 'kunyit', 'bubuk']","1. siapkan bahn2 : kacang tolo yg sudh d rendam semlm n cuci bersih dn tiriskn, potong2 daun jerput lalu sisihkn
2. blender bumbu bersma telur sishkn, campur smua tepung lalu maskn bumbu halus aduk bersma santan tuang santn sedikt2 sampai adonn rata, lalu masukn daun jerput, ebi yg sudh d cuci aduk rata,, panaskn penggoreng biarkn pans lalu masuk n adonn satu cetong beri kacang tolo secukpnya goreng peyek sampai matang
3. setelah peyek matang angkat dan sajikan, slamt menikmati dn mencoba",side_dish
120,sayur lebui,64,"2,1","0,6","12,5",124,"hasil: 9 porsi
500 gr biji undis
1 tomat besar
5 sdm terasi lombok.. kalau ada
1 sdm asam jawa
25 butir bawang merah
2 ikat kemangi
vetsin.. garam..gula..sck","['hasil', 'porsi', 'gr', 'biji', 'undis', 'tomat', 'sdm', 'terasi', 'lombok', 'sdm', 'asam', 'jawa', 'butir', 'bawangmerah', 'ikat', 'kemangi', 'vetsin', 'garam', 'gula', 'sck']","1. rebus air dalam panci sampai mendidih
2. cuci bersih undis..lalu masukkan k dalam panci..
3. rebus sampai empuk dgn api sedang..
4. iris tipis bawang merah
5. potong potong tomat
6. kemangi ambil daunnya
7. cuci bersih semua
8. tumis bawang merah..terasi..asam.. sampai harumdan layu.
9. masukkan k dalm rebusan undis yg sudah empuk..
10. tambah kan tomat..
11. masukkan vetsin gula garam
12. cek rasa
13. terakhir masukkan kemangi
14. siap disajikan",main_course
121,tahu telur,328,"12,6","19,9","24,6",755,"hasil: 3 porsi
250 g tahu putih, potong dadu dan goreng hingga berkulit
3 butir telur ayam
1 sdt royco kaldu ayam
Ã‚Â½ sdt merica putih bubuk
75 g kol, iris tipis
50 g taoge, blansir
300 ml minyak, untuk menggoreng

bahan saus kecap
5 buah cabai rawit merah
3 siung bawang putih
2 sdm kacang tanah goreng, buang kulit
100 ml air hangat
1 sdt air jeruk nipis
150 ml bango kecap manis

bahan pelengkap
1 sdm bawang merah goreng
1 batang seledri, iris tipis","['hasil', 'porsi', 'putih', 'potong', 'dadu', 'goreng', 'kulit', 'butir', 'telur', 'ayam', 'sdt', 'roycokalduayam', 'sdt', 'merica', 'putih', 'bubuk', 'kol', 'iris', 'tipis', 'taoge', 'blansir', 'ml', 'minyakgoreng', 'bahan', 'saus', 'kecap', 'buah', 'cabairawit', 'caberawit', 'merah', 'siung', 'bawangputih', 'sdm', 'kacangtanah', 'goreng', 'buang', 'kulit', 'ml', 'air', 'hangat', 'sdt', 'air', 'jeruk', 'nipis', 'ml', 'bango', 'kecapmanis', 'bahan', 'lengkap', 'sdm', 'bawangmerah', 'goreng', 'batang', 'seledri', 'iris', 'tipis']","1. kocok telur bersama royco kaldu ayam dan merica hingga rata.
2. masukkan potongan tahu, aduk kembali.
3. panaskan minyak dalam wajan anti lengket. masak tahu telur hingga kecokelatan. angkat dan sisihkan.
4. saus kecap: goreng cabai rawit merah dan bawang putih hingga kecokelatan. angkat. ulek bersama kacang tanah hingga halus.
5. tuang air, air jeruk nipis dan bango kecap manis. aduk rata.
6. letakkan telur dalam piring saji. tambahkan kol dan taoge, lalu siram dengan saus kecap. sajikan.",main_course
122,"asinan bogor, sayuran",98,"3,9","2,6","14,8",483,"hasil: 1 porsi
buah buahan :
2 biji salak
1 mangga muda
1 timun
2 kedondong
1 bengkuang
1 nanas
bahan kuah :
2 cabe merah keriting
1 sdt garam
1 sdm gula
1 sdm cuka / air jeuk kunci
1 gelas air","['hasil', 'porsi', 'buah', 'buah', 'biji', 'salak', 'mangga', 'muda', 'timun', 'kedondong', 'bengkuang', 'nanas', 'bahan', 'kuah', 'cabemerah', 'cabaimerah', 'keriting', 'sdt', 'garam', 'sdm', 'gula', 'sdm', 'cuka', 'air', 'jeuk', 'kunci', 'gelas', 'air']",potong dan cuci bersih semua buah. blender bumbu kuah lalu campurkan air dan tambahkan perasan air jerukk. saring dan campurkan kedalam buah rendam 1 jam dinginkan siap di makan,snack
123,"anyang, sayur",126,"3,4","7,9","10,3",290,"hasil: 2 porsi
bumbu anyang:
150 gr kelapa agak muda (parut)
2 buah cabai keriting merah
1 buah cabai merah besar
2 siung bawang merah
1 siung bawang putih
secukupnya garam dan gula
air jeruk nipis
sayur:
3 buah kacang panjang
100 gr kecambah/toge","['hasil', 'porsi', 'bumbu', 'anyang', 'gr', 'kelapa', 'muda', 'parut', 'buah', 'cabaikeritingmerah', 'cabekeritingmerah', 'buah', 'cabaimerah', 'cabemerah', 'siung', 'bawangmerah', 'siung', 'bawangputih', 'garam', 'gula', 'air', 'jeruknipis', 'sayur', 'buah', 'kacang', 'gr', 'kecambah', 'toge']","1. kukus bahan bumbu anyang hingga layu. kemudian ulek halus, beri garam dan gula. tambahkan kelapa parut dan air perasan jeruk nipis, aduk rata. tes rasa.
2. kukus/rebus sayuran sebentar saja, lalu campurkan sayuran dengan bumbu anyang tadi dan aduk hingga tercampur.",main_course
124,"ares, sayur",113,"0,9","7,2","11,2",1413,"hasil: 6 porsi
bahan isian sayur
200 gr batang pisang muda
4 sdt garam, untuk meremas2 batang pisang
5 buah kacang panjang
1/2 buah labu siam
4 lembar daun so

bumbu iris
2 buah cabai merah keriting
2 buah cabai hijau keriting
4 buah cabai rawit, utuh

bumbu uleg/halus
5 siung bawang putih
8 siung bawang merah
3 butir kemiri
3 biji ebi
2 cm terasi
2 sdt ketumbar
3 cm kunyit

bumbu cemplung
2 cm jahe, geprek
2 daun jeruk, buang tulangnya
2 daun salam
1 ruas jari lengkuas, geprek
1 sdt kaldu bubuk
1/4 sdt penyedap rasa
3 cm tempe semanggit
1 sdt gula pasir
1 sdt gula jawa, disisir
1 bungkus santan instan
2-3 sdt garam
1 liter air","['hasil', 'porsi', 'bahan', 'isi', 'sayur', 'gr', 'batang', 'pisang', 'muda', 'sdt', 'garam', 'remas', 'batang', 'pisang', 'buah', 'kacang', 'buah', 'labu', 'siam', 'lembar', 'daun', 'bumbu', 'iris', 'buah', 'cabaimerah', 'cabemerah', 'keriting', 'buah', 'cabai', 'hijau', 'keriting', 'buah', 'cabairawit', 'caberawit', 'utuh', 'bumbu', 'uleghalus', 'siung', 'bawangputih', 'siung', 'bawangmerah', 'butir', 'kemiri', 'biji', 'ebi', 'terasi', 'sdt', 'ketumbar', 'kunyit', 'bumbu', 'cemplung', 'jahe', 'geprek', 'daunjeruk', 'buang', 'tulang', 'daun', 'ruas', 'jari', 'lengkuas', 'geprek', 'sdt', 'kaldu', 'bubuk', 'sdt', 'sedap', 'tempe', 'semanggit', 'sdt', 'gulapasir', 'sdt', 'gula', 'jawa', 'sisir', 'bungkus', 'santan', 'instan', 'sdt', 'garam', 'liter', 'air']","1. batang pisang (yang belum berbuah) dikupas sampai bagian dalamnya yang muda, baru kemudian diiris-iris.
2. setelah benang-benang terbuang, batang pisang yang telah diiris diberi garam (garam kasar beryodium) sambil terus diremas-remas, maksudnya supaya ares ini menjadi lemas dan rasa sepatnya berkurang. diperas dan dicuci dengan air bersih yang mengalir. lalu diperas lagi.
3. potong-potong sesuai selera kacang panjang, daun so dan labu siam. cuci bersih.
4. bumbu-bumbu diulek semua sampai halus. kecuali jahe cukup di geprek saja hingga memar dan cabai di potong serong. lalu tumis dengan sedikit minyak, tumis hingga harum. (jika suka pedas, cabai bisa di haluskan dengan bumbu uleg lainnya).
5. masukkan air, baru dimasukkan ares dan sayur lainnya, sambil diaduk. masukkan bumbu cemplung. terakhir dimasukkan santannya dan dimasak sampai matang.. dengan cara dipencet jika sudah lunak artinya sudah matang... jangan lupa di aduk terus supaya santan nya tidak pecah. koreksi rasa.
6. sajikan dengan gereh layur.",main_course
125,arwan sirsir,277,"2,4",25,"10,7",240,"2 ikat daun singkong
1 tumbuk bunga papaya
5 lembar daun papaya
Ã‚Â½ gelas santan kental dari Ã‚Â½ butir kelapa
10 butir cabai biasa
5 siung bawang merah
5 siung bawang putih
terasi bakar secukupnya (dapat diganti dengan ebi yang dihaluskan)
garam secukupnya
penyedap rasa secukupnya
minyak goreng secukupnya","['ikat', 'daun', 'singkong', 'tumbuk', 'bunga', 'papaya', 'lembar', 'daun', 'papaya', 'gelas', 'santan', 'kental', 'butir', 'kelapa', 'butir', 'cabai', 'siung', 'bawangmerah', 'siung', 'bawangputih', 'terasi', 'bakar', 'ganti', 'ebi', 'halus', 'garam', 'sedap', 'minyakgoreng']","1. rebus daun singkong yang telah dipisahkan dari batangnya beserta bunga papaya hingga lunak kemudian peras dan bilas dengan air bersih hingga airnya tidak keruh, kemudian sisihkan.
2. pisahkan batang daun pepaya dengan daunnya (yang akan digunakan hanya daunnya).
3. ambil daun pepaya dan remas dengan sedikit garam untuk mengurangi rasa pahit, kemudian sisihkan.
4. haluskan cabai, bawang merah, bawang putih dan terasi atau eby.
panaskan wajan, beri minyak goring, tumis bumbu yang telah dihaluskan hingga harus, masukkan daun singkong, bunga pepaya, dan daun pepaya. aduk hingga bumbu meresap.
5. masukkan santan kental dan aduh hingga bumbu meresap
6. angkat dan hidangkan sayur sirsir.",main_course
126,beberuk,65,"1,1","5,2","3,5",53,"hasil: 1 orang
2 helai kacang panjang potong-potong kecil
5 buah cabai rawit
1/2 tomat
1 siung bawang merah
seiprit terasi, 1/2 sdt garam, 1/4 sdt gula
1 sdm minyak goreng
1/2 buah limau (air perasan)","['hasil', 'helai', 'kacang', 'potongpotong', 'buah', 'cabai', 'rawit', 'tomat', 'siung', 'bawangmerah', 'iprit', 'terasi', 'sdt', 'garam', 'sdt', 'gula', 'sdm', 'minyakgoreng', 'buah', 'limau', 'air', 'peras']","1. ulek cabai+garam+gula sampai halus, masukkan bawang merah+terasi ulek lagi, terakhir tomat ulek hingga tercampur rata semua. masukkan potongan kacang panjang ulek kasar agar sambal menyerap
2. ulek sampai tercampur rata, tes rasa, boleh tambah garam, gula atau micin sasa biar lebih sedep Ã°Å¸Ëœï†
tuang 1 sdm minyak goreng dan perasan air jeruk limau.
pindahkan ke mangkuk, sambel beberuk siap disajikan bersama nasi hangat.",main_course
127,botok lamtoro,186,"11,7","9,7",13,0,"hasil: 2 orang
1 ons lamtoro/mlanding
2 potong tahu putih
1/4 papan tempe
1/2 butir kelapa parut
secukupnya rebon
3 siung bawang merah
2 siung bawang putih
secukupnya garam
4 buah cabe
secukupnya penyedap rasa
2 butir kemiri
secukupnya ketumbar bubuk
1 lembar daun jeruk
2 lembar daun salam (potong jadi 8 bagian)
tusuk gigi
daun pisang","['hasil', 'ons', 'lamtoro', 'mlanding', 'potong', 'putih', 'papan', 'tempe', 'butir', 'kelapa', 'parut', 'rebon', 'siung', 'bawangmerah', 'siung', 'bawangputih', 'garam', 'buah', 'cabe', 'sedap', 'butir', 'kemiri', 'ketumbar', 'bubuk', 'lembar', 'daunjeruk', 'lembar', 'daun', 'potong', 'tusuk', 'gigi', 'daunpisang']","1. potong tahu dan tempe kecil-kecil
2. uleg bawang,merah,bawang putih,cabe,kemiri,daun jeruk dan garam
3. siapkan wadah masukan lamtoro,rebon,tahu,tempe,kelapa parut,bumbu uleg,ketumbar dan aduk sampai tercampur rata
4. siapkan daun pisang taruh daun salam dan ambil adonan botok lalu bungkus dan sematkan tusuk gigi",main_course
